understat_match_id,player_id,player_name,team_name,opponent_team,is_home,position,position_order,minutes,goals,assists,shots,xG,xA,key_passes,yellow_cards,red_cards,date,home_team,away_team,temperature,apparent_temperature,humidity,rain,wind,weather_code,heavy_rain_flag,strong_wind_flag,freezing_flag,heatwave_flag,storm_flag,extreme_weather_flag,rain_flag,cold_flag,hot_flag,windy_flag,humidity_flag,apparent_cold_flag,apparent_hot_flag,apparent_temperature_gap,match_result,goal_difference,total_goals,home_team_strength_proxy,away_team_strength_proxy,match_importance_proxy,seasonal_indicator,season_year_start,season_progress,team_strength_proxy,team_points,team_goal_difference
11643,7690,Grant Hanley,Norwich City,Liverpool,0,DC,3,90,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7691,Jamal Lewis,Norwich City,Liverpool,0,DL,4,90,0,0,0,0.0,0.1075790002942085,2,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7693,Kenny McLean,Norwich City,Liverpool,0,DMC,7,90,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7692,Tom Trybull,Norwich City,Liverpool,0,DMC,7,73,0,0,1,0.0215419996529817,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,2203,Emiliano Buendía,Norwich City,Liverpool,0,AMR,11,90,0,1,2,0.0799994990229606,0.3885959982872009,3,1,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7694,Marco Stiepermann,Norwich City,Liverpool,0,AMC,12,61,0,0,3,0.1699430048465728,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7695,Todd Cantwell,Norwich City,Liverpool,0,AML,13,90,0,0,0,0.0,0.143885001540184,3,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7696,Teemu Pukki,Norwich City,Liverpool,0,FW,15,86,1,0,3,0.464477002620697,0.114946000277996,2,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7697,Onel Hernández,Norwich City,Liverpool,0,Sub,17,17,0,0,1,0.0492402017116546,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,209,Josip Drmic,Norwich City,Liverpool,0,Sub,17,4,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,1217,Moritz Leitner,Norwich City,Liverpool,0,Sub,17,29,0,0,1,0.0486494004726409,0.0,0,1,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11645,5603,Aaron Ramsdale,Bournemouth,Sheffield United,1,GK,1,90,0,0,0,0.0,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,7384,Chris Mepham,Bournemouth,Sheffield United,1,DC,3,90,1,0,2,0.6975119709968567,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,579,Nathan Aké,Bournemouth,Sheffield United,1,DC,3,90,0,0,2,0.1466239988803863,0.811942994594574,2,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,458,Steve Cook,Bournemouth,Sheffield United,1,DC,3,90,0,0,1,0.0564860999584198,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,825,Adam Smith,Bournemouth,Sheffield United,1,DMR,5,90,0,0,0,0.0,0.0,0,1,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,5065,Diego Rico,Bournemouth,Sheffield United,1,DML,6,90,0,0,1,0.0137392003089189,0.0228077005594968,1,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,2182,Jefferson Lerma,Bournemouth,Sheffield United,1,MC,9,90,0,0,2,0.0480814985930919,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,6034,Philip Billing,Bournemouth,Sheffield United,1,MC,9,90,0,0,2,0.0433912016451358,0.186269998550415,2,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,1683,Ryan Fraser,Bournemouth,Sheffield United,1,AMC,12,90,0,0,1,0.1029609963297844,0.0387527011334896,1,1,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,465,Joshua King,Bournemouth,Sheffield United,1,AMC,12,90,0,0,1,0.0278553999960422,0.0340416990220546,1,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,468,Callum Wilson,Bournemouth,Sheffield United,1,FW,15,90,0,0,1,0.7979030013084412,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,1679,Dominic Solanke,Bournemouth,Sheffield United,1,Sub,17,1,0,0,0,0.0,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,7702,Dean Henderson,Sheffield United,Bournemouth,0,GK,1,90,0,0,0,0.0,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,7705,Jack O&#039;Connell,Sheffield United,Bournemouth,0,DC,3,90,0,0,0,0.0,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,7703,John Egan,Sheffield United,Bournemouth,0,DC,3,90,0,0,0,0.0,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
11645,7704,Chris Basham,Sheffield United,Bournemouth,0,DC,3,83,0,0,0,0.0,0.0,0,0,0,2019-08-10,Bournemouth,Sheffield United,17.7,12.4,75,2.3,54.8,51,0,1,0,0,0,1,1,0,0,1,0,0,0,-5.299999999999999,draw,0,2,0.0,0.0,0.0,summer,2019,0.0052631578947368,0.0,1,0
